Country Name,Year,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33,Happiness Score
Germany,2015,100,99.81046,2.857778572,1.971179257,4.51119929,27.16876491,52.05962593,9,16.265,23.636,52.33,42.383,11.3,12.93305,41.85471,27.90915513,10.04,3.38E+12,1.743205394,27.14234554,91.096,1.923933383,2.3,3.9,81686611,12.13371,12.22305,14.2062527,357408.9844,11.36815994,85.75578664,4.624199867,281.99,6.75
Ghana,2015,75.71527863,90.11357,6.506056568,4.111042888,5.911609483,17.51294308,72.95833472,31.557,16.265,23.636,52.33,42.383,8.314,33.528,35.337,26.769,25.57237459,49181854798,2.178206744,20.51815783,91.096,3.659581656,26,54.7,27582821,16.61254,31.25587,41.41279431,238540,16.878,75.58639399,6.806200027,281.99,4.633
Gibraltar,2015,100,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,34228,16.5696,23.4515,29.283,10,16.878,85.25,8.223,281.99,5.421
Greece,2015,100,93.57662,0.456845637,1.120902181,3.1,9.982244504,52.65730389,8.5,16.265,23.636,52.33,42.383,11.2,33.528,35.337,52.02028771,1.58600261,1.96E+11,-0.290902297,9.870534357,91.096,2.976395245,2.7,4.8,10820883,8.66634,9.64365,17.17004755,131960,24.93818041,63.39361648,24.89710045,281.99,4.857
Greenland,2015,100,90.89,2.673,1.281,4.411,21.565,58.786,15.2,16.265,23.636,52.33,42.383,8.5,33.528,35.337,26.769,10.04,2520206900,0.31010915,16.39094818,91.096,-1.579605881,13.885,31.408,56114,16.5696,23.4515,15.53381651,410450,16.878,83.06528188,9.100000381,281.99,5.421
Grenada,2015,91.87168884,97.77185,2.673,1.281,3.75,21.565,50.69476773,18.951,16.265,23.636,52.33,42.383,7.129,33.528,35.337,26.769,4.21074978,9.97E+08,6.443143733,20.026,91.096,3.651344738,10.5,16.3,106823,11.87372,16.99747,10.91957215,340,16.878,114.7213994,22.89999962,281.99,5.421
Guam,2015,100,90.89,2.673,1.281,8.3161306,21.565,52.32397217,16.897,16.265,23.636,52.33,42.383,5.002,33.528,35.337,26.769,10.04,5710000000,0.561471442,20.026,91.096,3.06,13.885,31.408,161797,16.5696,23.4515,29.283,540,16.878,71.62872154,6.900000095,281.99,5.421
Guatemala,2015,90.50629425,87.80667,7.795077976,5.61383065,2.915633241,13.80870789,68.74504223,25.634,16.265,23.636,52.33,42.383,4.861,49.91589,12.88531,11.84591901,2.07415368,63767597194,4.140044358,4.639317942,91.096,3.450436989,13.8,29.6,16252429,16.5696,20.40727,63.65099179,108890,10.21308967,51.30626369,2.506200075,281.99,6.123
Guinea,2015,30.96315193,90.89,0.814651883,-1.570108593,2.976699382,21.565,84.17949451,36.357,16.265,23.636,52.33,42.383,9.582,38.93171,21.85254,26.769,24.89136783,8794202410,3.81494989,-5.285620508,91.096,9.984623701,25,91.7,12091533,16.5696,23.4515,76.26839132,245860,16.878,72.44272594,8.223,281.99,3.656
Guinea-Bissau,2015,14.00467014,90.89,5.345907622,2.681388471,1.16,5.064884088,80.40966301,37.146,16.265,23.636,52.33,42.383,10.781,33.528,35.337,26.769,31.57919782,1047808175,6.134082941,3.390088562,91.096,9.060332142,39,90.7,1770526,16.5696,23.4515,86.85179394,36130,16.878,59.78153675,8.223,281.99,5.421
Guyana,2015,83.56835175,90.89,2.673,1.281,2.92,16.13443072,53.51091136,20.733,16.265,23.636,52.33,42.383,8.164,33.528,35.337,26.769,7.96148807,3197222215,3.162407787,4.810276385,91.096,5.474815115,20.1,33.3,768514,16.5696,23.4515,25.25872772,214970,16.878,100.267981,8.223,281.99,5.421
Haiti,2015,38.22112656,90.89,4.039865748,2.693649422,1.461652,30.07900649,62.26453711,24.546,16.265,23.636,52.33,42.383,8.655,33.528,35.337,26.769,48.87558316,8724656126,1.211218343,1.862412781,91.096,4.47761194,29,75,10711061,16.5696,23.4515,76.07221323,27750,16.878,70.55168963,8.223,281.99,4.518
Honduras,2015,89.98171,81.33746,10.23403104,8.368923228,6.33,20.84827152,59.75859073,22.04,16.265,23.636,52.33,42.383,4.806,33.528,35.337,21.97608747,7.0485681,20979767785,3.840079971,8.187092587,96.00751,3.945678516,10.8,19.6,8960829,16.09893,29.14566,51.53741358,112490,17.34447206,107.2644054,4.591599941,281.99,4.788
"Hong Kong SAR, China",2015,100,90.89,2.673,1.281,2.836085885,24.40633743,35.86328812,8.2,16.265,23.636,52.33,42.383,6.3,20.94026,33.91297,26.769,10.04,3.09E+11,2.38784571,23.93073369,91.096,-1.533798342,13.885,31.408,7291300,12.95682,13.66248,0.852783452,1105.999985,16.878,389.4059493,3.319999933,281.99,5.421
Hungary,2015,100,96.35485,3.232315048,3.478150523,4.467748266,25.46245766,46.92216595,9.4,16.265,23.636,52.33,42.383,13.4,16.39606,38.09751,43.48575322,0,1.23E+11,3.367145175,30.69311921,91.096,9.843218281,2.7,5.1,9843028,10.2914,10.97863,15.55936205,93030,23.42140615,171.5658702,6.813199997,281.99,4.8
Iceland,2015,100,98.6384,9.616615556,8.480405363,7.520497381,24.25693461,51.57710494,12.5,16.265,23.636,52.33,42.383,6.6,28.62802,28.12977,30.48061951,0,16942247374,4.311317806,26.4707423,91.096,5.672919079,1.1,2.3,330815,16.5696,10.14405,77.02968921,103000,23.45944788,99.0431244,3.979199886,281.99,7.561
India,2015,88,90.89,6.975204418,5.73350265,3.08,32.87842721,52.19299717,19.269,16.265,23.636,52.33,42.383,7.303,33.528,35.337,26.769,0.88808166,2.10E+12,8.154425028,30.84089668,91.096,12.75892381,26.1,44.1,1309053980,31.65018,31.49146,36.02122257,3287259.063,16.878,41.94667991,8.223,126.3747769,4.565
Indonesia,2015,97.53736744,90.89,6.049745087,4.804649688,3.272975817,33.04648008,49.15083198,19.35,1.530114641,19.50941848,57.4129369,48.74022717,7.096,42.59993,26.99605,14.50131829,0.61120707,8.61E+11,4.8763223,32.80056833,99.67007,4.329308882,13.3,27.2,258162113,16.5696,23.4515,36.8793481,1913580,10.75348778,41.93764024,4.513999939,143.7185197,5.399
"Iran, Islamic Rep.",2015,99.97505188,99.41444,-5.935668268,-7.060966381,2.741329958,21.565,40.18705141,17.103,16.265,23.636,52.33,42.383,4.546,26.73435,37.88715,26.769,10.04,3.86E+11,-1.32064512,37.00651586,91.096,-4.639570372,9.8,16,79360487,17.01733,26.77414,0.913005057,1745150,16.878,39.0173007,11.06000042,281.99,5.421
Iraq,2015,99.86218262,90.89,2.673,1.281,4.6,18.10470156,77.73008484,33.628,16.265,23.636,52.33,42.383,5.096,33.528,35.337,25.39772081,0.27033679,1.77E+11,2.477664617,17.41544402,91.096,-25.70000178,18.2,32.3,36115649,16.5696,23.4515,0.798830769,435051.9922,1.241369451,76.75791506,8.223,281.99,4.677
Ireland,2015,100,99.95062,6.644156241,5.641279214,5.901491139,40.58138237,53.763546,14.1,16.265,23.636,52.33,42.383,6.5,36.86934,33.29748,27.12796031,0,2.91E+11,25.55726885,54.32955895,91.096,93.86595175,2.3,3.7,4701957,16.5696,23.4515,9.081399013,70280,18.86715192,216.1867066,9.903599739,281.99,6.94
Isle of Man,2015,100,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,6792417112,-0.9,20.026,91.096,2.803692945,13.885,31.408,83167,16.5696,23.4515,4.20758973,570,16.878,85.25,8.223,281.99,5.421
Israel,2015,100,97.55669,5.160621853,3.097590835,5.268638318,25.1470956,64.15756743,21.3,16.265,23.636,52.33,42.383,5.3,38.68047,30.62612,36.96404705,10.04,2.99E+11,3.037943899,22.76777446,91.096,0.167557416,2.1,3.8,8380100,16.5696,12.08838,3.707766913,22070,23.37929254,59.52921322,5.250999928,104.8269637,7.278
Italy,2015,100,99.04157,1.159327609,1.256868053,3.88231876,18.87202749,56.46901184,8,16.265,23.636,52.33,42.383,10.7,24.97218,42.74304,42.3586805,10.04,1.83E+12,0.951958872,20.23640852,91.096,2.792291159,2.1,3.5,60730582,11.29297,12.02716,16.51685058,301340,23.41690536,56.92206259,11.89599991,281.99,5.948
Jamaica,2015,97.27888489,90.89,2.75526369,2.402946721,5.505097546,18.7123466,48.71448596,16.809,16.265,23.636,52.33,42.383,6.928,36.68302,39.44272,25.79069631,2.25321347,14145469269,0.90484599,5.053739141,91.096,1.995020532,11.5,16.2,2871934,16.42874,21.97603,16.77190746,10990,24.81937684,76.10510996,13.51130009,281.99,5.709
Japan,2015,100,98.79994,3.846126404,3.956391598,2.985204668,26.23573692,63.95212579,8,16.265,23.636,52.33,42.383,10.3,33.528,35.337,17.14929233,10.04,4.39E+12,1.353823114,23.58675739,91.096,3.767903063,0.9,3,127141000,11.3877,16.17666,6.297357081,377971.0156,11.4092707,35.59640126,3.400000095,281.99,5.987
Jordan,2015,99.99832153,90.89,7.029390967,2.939575093,4.246094702,21.565,66.08641395,27.043,16.265,23.636,52.33,42.383,3.829,33.528,35.337,26.769,6.69056153,37517410282,2.39169597,1.200192828,91.096,1.336650321,10.8,18.1,9159302,16.5696,23.4515,3.229170042,89320,16.878,98.07690674,13.07499981,281.99,5.192
Kazakhstan,2015,100,99.84537,3.116682047,1.620606617,2.864349279,26.61014557,50.4434499,22.66,16.265,23.636,52.33,42.383,7.48,33.528,65.76005,15.48714271,0.35918143,1.84E+11,1.2,34.64945971,91.096,0.2,5.6,12,17542806,7.50668,16.2004,1.558442912,2724901.875,9.835711552,53.04972881,4.929999828,281.99,5.855
Kenya,2015,41.6,90.89,7.951918904,5.182040424,4.933233449,15.01972029,78.33341998,31.782,16.265,23.636,52.33,42.383,5.841,36.33889,41.76367,22.69333517,18.68333768,64007751188,5.718489422,7.062475086,91.096,3.598520135,21.8,48.7,47236259,16.5696,30.65055,72.66275251,580370,16.25663514,44.21131778,8.223,281.99,4.419
Kiribati,2015,90.55818141,96.86966,2.673,1.281,6.1,21.565,62.99373586,28.547,16.265,23.636,52.33,42.383,7.01,33.528,35.337,65.75066606,0,1.71E+08,10.40540793,20.026,91.096,3.569515374,23.8,57.8,112407,16.5696,23.4515,4.253998693,810,22.08746918,110.1086599,8.223,281.99,5.421
"Korea, Dem. PeopleÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s Rep.",2015,37.44631958,90.89,2.673,1.281,4.411,21.565,44.51679913,13.873,16.265,23.636,52.33,42.383,8.75,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,11.1,21,25243917,17.47049,20.53463,23.12326149,120540,16.878,85.25,8.223,281.99,5.421
"Korea, Rep.",2015,100,97.34263,5.685602897,5.129801496,4.428189463,35.69395473,36.74291782,8.6,16.265,23.636,52.33,42.383,5.4,31.80781,39.82689,24.89953205,0,1.38E+12,2.790236167,35.68248653,91.096,1.761505069,1.6,3.5,51014947,14.40724,16.55424,2.707702804,100295,13.94804577,83.71212153,3.599999905,281.99,5.421
Kosovo,2015,100,90.89,2.673,1.281,4.411,17.95807857,58.786,17.1,16.265,23.636,52.33,42.383,7,33.528,35.337,26.769,10.04,6440612177,4.094454536,-0.878174774,91.096,4.840571662,13.885,31.408,1801800,16.5696,23.4515,20.45090897,10887,16.878,72.32371933,32.93000031,281.99,5.589
Kuwait,2015,100,97.59156,-24.10096363,-27.05809549,3.19,27.83232579,29.7858652,16.872,16.265,23.636,52.33,42.383,2.681,33.528,35.337,51.99966351,0,1.15E+11,0.593019617,34.25897724,99.25909,-5.654537257,4.6,8.8,3935794,7.58836,8.86229,29.283,17820,1.380778748,98.69986337,2.200000048,115.6827423,6.295
Kyrgyz Republic,2015,99.90655518,98.0852,6.674212037,4.500220642,4.995957564,15.19117606,54.74718401,27.4,16.265,23.636,52.33,42.383,5.8,33.528,35.337,27.24194835,6.89909403,6678178340,3.875825531,-8.301946575,91.096,-6.245474464,12,22.3,5956900,10.79995,26.19366,23.3068222,199949.0039,16.80166806,110.9615707,7.559999943,281.99,5.421
Lao PDR,2015,89.7,95.6066,7.732048581,6.316360974,2.953217174,10.99372331,60.24987465,24.317,16.265,23.636,52.33,42.383,6.754,33.528,35.337,14.89233611,16.96152327,14390391264,7.269591775,13.66289298,92.46264,4.418297515,29.5,67.9,6663967,18.7202,24.15685,59.31586075,236800,13.50618853,85.79862603,8.223,281.99,5.421
Latvia,2015,100,96.48701,4.08835486,4.943946823,4.340582467,21.98097934,52.4729581,11.1,16.265,23.636,52.33,42.383,14.4,30.08773,31.39477,43.91020444,10.04,26972863394,2.971703832,21.72396223,91.096,0.396257099,2.6,5,1977527,8.03226,11.13249,38.09801717,64490,22.7669211,121.3179232,9.873000145,281.99,5.098
Lebanon,2015,100,83.64924,6.628624632,2.105798073,2.1,6.91663338,47.34825078,15.377,16.265,23.636,52.33,42.383,4.591,33.528,35.337,22.90629899,1.36584849,49910270062,0.243328888,0.957329672,91.096,-4.778949317,4.9,8.4,5851479,16.5696,23.4515,3.64671967,10450,13.47019549,72.39802241,8.223,281.99,4.839
Lesotho,2015,27.92323875,80.14512,7.730517673,6.300811795,9.73,23.15002058,66.92342529,28.158,16.265,23.636,52.33,42.383,12.919,33.528,35.337,37.56182245,26.32559638,2510312805,2.766659718,-10.37501105,91.096,12.23913988,39.3,93.8,2174645,23.95153,33.08664,52.13920609,30360,40.51567388,121.9393251,8.223,281.99,4.898
Liberia,2015,13.84009171,37.68327,-0.388378985,-2.798829053,3.66,-3.292439604,83.17926659,34.721,16.265,23.636,52.33,42.383,8.12,33.528,35.337,26.769,70.92576453,3177000000,0,-66.92231036,91.096,-0.073816439,26.3,80.1,4499621,18.39079,30.44637,83.84704334,111370,16.878,126.0176896,8.223,281.99,4.571
Libya,2015,98.52876282,90.89,2.673,1.281,2.1374382,21.565,49.08705934,20.186,16.265,23.636,52.33,42.383,5.201,33.528,35.337,26.769,10.04,27842131486,-8.862039363,20.026,91.096,3.06,7,13.3,6234955,16.5696,23.4515,1.966554457,1759540,16.878,114.2459221,8.223,281.99,5.754
Liechtenstein,2015,100,99.80767,2.673,1.281,3.062216199,21.565,58.786,8.7,16.265,23.636,52.33,42.383,6.7,33.528,35.337,26.769,10.04,6268391521,3.065,20.026,91.096,3.06,13.885,31.408,37403,9.90828,7.84524,63.13444144,160,16.878,85.25,8.223,281.99,5.421
Lithuania,2015,100,99.75232,0.545711534,1.496062354,15.52,19.04881096,49.88303086,10.8,16.265,23.636,52.33,42.383,14.4,16.54827,36.67061,32.62202525,0.28787239,41508609233,2.034648974,20.10388865,91.096,3.082463905,2.3,5,2904910,7.88976,12.86014,28.96117925,65286.00098,16.65671853,152.1532745,9.119999886,281.99,5.833
Luxembourg,2015,100,97.64964,5.255009416,2.800123565,5.566208051,31.92321911,43.62069878,10.7,16.265,23.636,52.33,42.383,7,31.59853,40.71012,38.78797107,0.00537062,57784495265,2.861674636,53.35336088,91.096,1.048323801,1.8,2.7,569604,9.44748,8.45773,9.031313661,2590,25.01584779,410.1716371,6.668600082,281.99,6.946
"Macao SAR, China",2015,100,98.05184,2.673,1.281,2.078067503,54.81198525,26.62126684,11.992,16.265,23.636,52.33,42.383,3.753,33.528,57.80287,15.26944075,10.04,45361678147,-21.59450546,64.30083956,91.096,14.96815287,13.885,31.408,600942,11.44466,14.08362,7.051363049,30.39999962,28.94865146,116.6495957,1.809999943,281.99,5.421
"Macedonia, FYR",2015,100,91.71095,6.004052755,5.911625204,3.263363213,30.13567572,41.57366562,11.296,16.265,23.636,52.33,42.383,9.745,33.528,35.337,28.79460702,0.37790175,10064515432,3.855610302,14.18113118,91.096,4.96313939,9,12.2,2079308,9.42686,14.40654,24.21812973,25710,16.81823312,113.6984439,26.06839943,281.99,5.421
Madagascar,2015,19.03506088,90.89,1.014581523,-1.670990209,2.08,9.67573233,80.10694303,33.4,16.265,23.636,52.33,42.383,6.475,33.528,35.337,26.769,26.67951423,9744243531,3.116614714,9.590003895,91.096,3.06,19.4,47.8,24234088,16.5696,41.1927,70.17441591,587295,16.878,67.59478052,8.223,281.99,3.681
Malawi,2015,10.8,90.89,3.045302202,0.085518582,5.720239451,7.659402423,91.048222,37.053,16.265,23.636,52.33,42.383,7.498,43.9515,27.80192,18.67297789,53.50090801,6373212641,2.799999999,4.608620135,72.93561,2.934345013,24.1,61.7,17573607,37.89961,69.50969,83.6494337,118480,15.24219537,64.9112746,8.223,281.99,4.292
Malaysia,2015,99.99858856,99.53637,6.662724581,4.943735496,4.821489965,28.94059539,44.56387882,17.09,16.265,23.636,52.33,42.383,4.865,33.197,35.337,18.58199442,0.034079,2.97E+11,5.091515721,32.7836632,91.096,4.806323567,4,7.6,30723155,16.5696,11.521,5.194442589,330345,14.28046125,133.4597022,3.099999905,281.99,5.77
Maldives,2015,99.99401093,96.48866,2.673,1.281,4.784640904,21.565,37.9556725,18.806,16.265,23.636,52.33,42.383,3.377,39.66326,24.30527,26.769,0.39334586,4109424801,2.884567542,20.026,91.096,7.174117432,5,8.8,418403,16.5696,10.34037,1.009594693,300,16.878,143.9201297,8.223,281.99,5.421
Mali,2015,37.6,60.56794,17.85474166,14.44714367,4.4,21.565,101.8716218,43.219,16.265,23.636,52.33,42.383,10.667,45.132,33.00698,12.27662206,36.37017601,13099495530,5.962581591,5.208663747,49.36653,3.06,36.8,113.7,17467905,19.19297,42.70695,61.52698472,1240190,14.09510924,63.63964146,7.729199886,281.99,3.995
Malta,2015,100,98.48684,2.673,1.281,7.000113369,31.35842842,48.76556003,10,16.265,23.636,52.33,42.383,8,24.27479,37.54411,37.48775265,0.0125555,10554669618,9.621648064,33.55081879,91.096,3.06,4.5,6.6,445053,7.79572,13.49445,5.355004746,320,25.66579418,272.3983822,5.39109993,281.99,6.302
Marshall Islands,2015,91.51487732,78.4078,2.673,1.281,6.51,21.51417302,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,56.37748577,33.28868236,179697900,-0.364546612,-36.43759888,91.096,2.544241369,16.6,35.8,52994,16.5696,23.4515,11.16448465,180,17.49887172,142.6418898,8.223,281.99,5.421
Mauritania,2015,39.5,90.89,-5.42250885,-8.100425615,2.93,20.32076678,76.48914819,34.574,16.265,23.636,52.33,42.383,7.96,33.528,35.337,26.769,8.72727732,4844223107,1.399999997,19.61194856,91.096,3.06,35.1,84.1,4182341,33.54677,35.81193,32.15957247,1030700,16.878,109.364892,8.223,281.99,4.436
Mauritius,2015,98.74125671,96.27653,3.86527181,3.727810871,4.77,5.421542003,41.5514543,10.1,16.265,23.636,52.33,42.383,7.7,20.61997,64.14047,11.69816318,2.71755646,11692287066,3.553058249,10.36270441,91.096,0.051595957,8.9,14.4,1262605,12.87505,18.82093,11.53736196,2040,8.993956959,107.6368711,7.409599781,281.99,5.477
Mexico,2015,99,98.86538,2.78889655,1.425887191,5.125797321,22.49432432,51.41000815,18.512,16.265,23.636,52.33,42.383,4.824,32.46972,32.31004,21.6306984,10.04,1.17E+12,3.287991599,22.10621309,98.94471,3.033732392,7.6,14.8,125890949,16.08213,26.92701,9.215213455,1964380,12.79662196,71.16631448,4.312699795,281.99,7.187
"Micronesia, Fed. Sts.",2015,73.55422974,84.00917,2.673,1.281,23.62883,21.565,62.39251116,23.64,16.265,23.636,52.33,42.383,6.223,33.528,35.337,20.73854306,71.2913409,315179700,4.931500557,20.026,91.096,13.29573935,17.7,34.2,104433,16.5696,19.7106,1.196237862,700,5.440767283,103.7594426,8.223,281.99,5.421
Moldova,2015,100,89.94997,-2.678025955,-2.615346374,6.1,14.27419023,34.52659923,10.524,16.265,23.636,52.33,42.383,11.424,33.528,35.337,33.91862757,7.2797242,6512885830,-0.40000013,-8.375206717,91.096,3.600002185,11.9,16,3554108,9.34236,17.45665,14.27368871,33850,19.50462238,116.6681804,3.694200039,281.99,5.889
Monaco,2015,100,90.89,2.673,1.281,1.03,21.565,58.786,8.1,16.265,23.636,52.33,42.383,7.6,33.528,35.337,26.769,10.04,6258178995,4.942329761,20.026,91.096,3.06,1.9,3.5,38307,8.12069,12.63871,29.283,2,16.878,85.25,8.223,281.99,5.421
Mongolia,2015,81.1916275,97.65535,2.383340478,0.56117189,4.17,22.54484938,48.51074041,24.711,16.265,23.636,52.33,42.383,6.308,26.44065,33.73314,24.04464216,4.85160528,11749620620,2.379835807,27.41682281,91.096,2.649921601,10,18.8,2976877,16.5696,28.222,3.42973729,1564120,11.76281408,90.28701288,4.86070013,281.99,4.874
Montenegro,2015,99.99916077,94.84112,11.47766265,11.41512927,4.411,6.712144858,47.82407253,11.516,16.265,23.636,52.33,42.383,9.803,33.528,35.337,26.769,0.46205759,4052913386,3.4,1.655816153,91.096,5.961918208,2.7,4.1,622159,16.5696,23.4515,43.00406055,13810,16.878,102.6889774,17.54380035,281.99,5.192
Morocco,2015,99.58601379,90.89,7.180427482,6.126011332,5.2,29.4155705,51.64291154,20.397,16.265,23.636,52.33,42.383,5.145,33.528,35.337,26.769,0.99046537,1.01E+11,4.536378168,23.2029961,91.096,2.312064036,15.8,25.4,34803322,16.5696,25.88159,11.31745963,446550,16.878,77.19803634,9.460000038,281.99,5.013
Mozambique,2015,24,89.5663,6.290682062,3.261381282,5.38,9.1283199,93.54230688,39.36,16.265,23.636,52.33,42.383,10.381,33.528,35.337,26.769,85.06368711,14798413628,6.593985957,5.551902659,70.5251,8.995161117,28.1,78.6,28010691,39.68606,54.66026,86.40050892,799380,21.91347128,104.2060395,3.426399946,281.99,4.971
Myanmar,2015,60.5,90.89,2.673,1.281,0.7,30.47682151,49.69111373,18.004,16.265,23.636,52.33,42.383,8.101,33.528,35.337,17.02480431,3.08750403,59687410897,6.99284029,31.77021944,91.096,9.899999447,25.3,52.4,52403669,16.5696,23.4515,61.52781165,676590,6.00602943,47.36000335,0.765900016,281.99,4.307
Namibia,2015,50.70343018,90.89,4.822415638,2.464175875,8.34,15.56322243,68.07803392,29.587,16.265,23.636,52.33,42.383,7.455,33.528,35.337,36.97207288,9.26585516,11650656642,6.086376114,3.537489702,91.096,-4.255280554,18.1,47.2,2425561,16.5696,23.4515,26.46842984,824290,32.51737375,107.1350399,8.223,281.99,5.421
Nauru,2015,99,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,36.15201561,1.00E+08,2.808191226,20.026,91.096,-44.07666399,21.7,35,12475,16.5696,23.4515,0.076290366,20,16.878,147.0199309,8.223,281.99,5.421
Nepal,2015,87.21362305,96.77338,4.379299831,3.16621202,3.252489522,45.41174023,61.37122975,19.973,16.265,23.636,52.33,42.383,6.329,53.77015,33.31876,15.91729253,10.48043802,21410840909,3.322905439,9.20608358,91.096,0.374494522,22.6,36.6,28656282,28.57148,23.09923,85.26395819,147180,16.70976224,53.09526681,8.223,281.99,4.514
Netherlands,2015,100,90.89,3.467309773,3.009736647,4.875625034,28.61438241,53.08262731,10.1,16.265,23.636,52.33,42.383,8.7,22.34611,40.90696,40.29382975,0,7.58E+11,2.260757029,30.47887431,91.096,1.20434086,2.6,4,16939923,14.46276,11.62356,5.889463079,41540,21.45314189,156.2967385,6.872000217,281.99,7.378
New Caledonia,2015,100,90.89,2.673,1.281,0.538880795,21.565,48.31027555,15.4,16.265,23.636,52.33,42.383,5.4,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,272400,16.5696,23.4515,4.759221211,18580,16.878,85.25,8.223,281.99,5.421
New Zealand,2015,100,97.73031,2.817067019,0.893036347,7.37,20.53633489,52.94732358,13.27,16.265,23.636,52.33,42.383,6.87,23.23655,36.97927,31.86659479,0,1.78E+11,4.434294944,24.14214147,91.096,2.420083264,3.1,5.6,4595700,13.81545,14.49628,30.78917555,267710,27.40553176,54.39019411,5.365200043,281.99,7.286
Nicaragua,2015,81.16313934,90.89,9.97419004,8.743939977,4.1,26.16248968,54.12977744,19.925,16.265,23.636,52.33,42.383,4.773,33.528,35.337,16.10846789,5.10549709,12611087031,4.768608794,14.332481,91.096,1.121803864,7.6,18.5,6082035,16.5696,23.4515,48.20490919,130370,15.76960051,99.4728626,8.223,281.99,5.828
Niger,2015,16.6,62.6857,3.036254185,-0.841120237,5.17,18.52167779,111.6156308,48.438,16.265,23.636,52.33,42.383,9.942,45.77702,32.16961,26.769,25.75727514,7217667781,4.33707237,16.13568027,91.096,1.752764758,27.4,93.5,19896965,27.95952,36.6289,78.93982752,1267000,16.878,59.12386051,8.223,281.99,3.845
Nigeria,2015,52.5,90.89,-5.549362511,-8.010561453,0.85,17.74619696,88.1508574,39.372,1.162463385,6.368587856,6.41370667,3.764285524,12.766,33.528,35.337,26.769,9.93912205,4.95E+11,2.652693296,14.27146274,91.096,-1.460142491,34.2,107.5,181181744,16.5696,23.4515,86.63562156,923770,16.878,21.44692967,4.31099987,281.99,5.268
Northern Mariana Islands,2015,100,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,931000000,3.396226415,20.026,91.096,3.06,13.885,31.408,54816,16.5696,23.4515,29.283,460,16.878,122.1267454,8.223,281.99,5.421
Norway,2015,100,99.76589,-0.275370442,-1.293840581,6.49397177,34.15330008,52.12676063,11.3,16.265,23.636,52.33,42.383,7.8,23.7194,29.36497,38.13745223,0,3.87E+11,1.970097786,33.19716136,91.096,-4.667143941,1.6,2.7,5190239,8.63887,8.86857,57.7720016,625217.1094,22.08936422,69.80965429,4.295899868,281.99,7.522
